353,Aero VIP,(unknown),2D,AOG,AVIP,Argentina,N
354,Aeromundo Ejecutivo,(unknown),(unknown),MUN,AEROMUNDO,Mexico,N
355,Aerolinea Muri,(unknown),(unknown),MUR,MURI,Mexico,N
356,Astoria,(unknown),(unknown),AOI,Inc.,ASTORIA,N
357,Aero Rent JSC,(unknown),(unknown),NRO,AEROMASTER,Russia,N
358,Aeronord-Grup,(unknown),(unknown),NRP,AERONORD,Moldova,N
359,Aeroatlantico Colombia,(unknown),(unknown),AOK,(unknown),Colombia,N
360,Angkor Airlines,(unknown),(unknown),AOL,ANGKOR AIR,Cambodia,N
361,Aero Entreprise,(unknown),(unknown),AON,AERO ENTERPRISE,France,N
362,As,(unknown),(unknown),AOO,Opened Joint Stock Company,COMPANY AS,N
363,Aeropiloto,(unknown),(unknown),AOP,AEROPILOTO,Portugal,N
364,Aeroenlaces Nacionales,(unknown),(unknown),VIV,AEROENLACES,Mexico,N
365,Aerovis Airlines,(unknown),(unknown),VIZ,AEROVIZ,Ukraine,N
366,Avjet International (FZE),(unknown),(unknown),VJE,(unknown),United Arab Emirates,N
367,Aerovista Gulf Express,(unknown),(unknown),VGF,VISTA GULF,United Arab Emirates,N
368,Air Vegas,(unknown),6V,VGA,AIR VEGAS,United States,N
369,Almaver,(unknown),(unknown),VER,ALMAVER,Mexico,N
370,Afro International Ent. Limited,(unknown),(unknown),AOR,INTER-AFRO,Nigeria,N
371,Alitalia Express,(unknown),XM,SMX,ALIEXPRESS,Italy,Y
372,Asia Overnight Express,(unknown),OE,AOT,ASIA OVERNIGHT,Philippines,N
373,Air Tractor,(unknown),(unknown),AOU,AIR TRACTOR,Croatia,N
374,Aero Vision,(unknown),(unknown),AOV,AEROVISION,France,N
375,Aerotaxi Del Valle,(unknown),(unknown),AOX,AEROVALLE,Colombia,N
376,Air Park Aviation Ltd.,(unknown),(unknown),APA,CAN-AM,Canada,N
377,Airpac Airlines,(unknown),(unknown),APC,Inc.,AIRPAC,N
378,Aeroservicios Monterrey,(unknown),(unknown),SVM,SERVIMONTE,Mexico,N
379,Amapola Flyg AB,(unknown),(unknown),APF,AMAPOLA,Sweden,N
380,Air People International,(unknown),(unknown),APG,AIR PEOPLE,Thailand,N
381,Alpha Aviation,(unknown),(unknown),APH,Inc.,AIRFLIGHT,N
382,ASA Pesada,(unknown),(unknown),API,Lda.,ASA PESADA,N
383,Air Print,(unknown),(unknown),APJ,S.A.,AIR PRINT,N
384,Atlantic Airlines,(unknown),(unknown),BJK,BLACKJACK,United States,N
385,Aerotransporte Petrolero,(unknown),(unknown),PET,AEROPETRO,Colombia,N
386,Aero Flight,(unknown),GV,ARF,Aero Fox,Germany,Y
387,ACM Aviation,(unknown),(unknown),BJT,BAY JET,United States,N
388,Aircompany Barcol,(unknown),(unknown),BKL,BARCOL,Russia,N
389,All Charter Limited,(unknown),(unknown),BLA,ALL CHARTER,United Kingdom,N
390,Appalachian Flying Service,(unknown),(unknown),APL,Inc.,APPALACHIAN,N
391,Airpac,(unknown),(unknown),APM,Inc.,ALASKA PACIFIC,N
392,Aeropro,(unknown),(unknown),APO,AEROPRO,Canada,N
393,Aerolineas Pacifico Atlantico,(unknown),(unknown),APP,S.A. (Apair),AEROPERLAS,N
394,Aspen Aviation,(unknown),(unknown),APQ,ASPEN BASE,United States,N
395,Aeropuma,(unknown),(unknown),APU,S.A.,AEROPUMA,N
396,Air Plan International,(unknown),(unknown),APV,AIR PLAN,Democratic Republic of the Congo,N
397,Arrow Air,(unknown),JW,APW,BIG A,United States,Y
398,Apex Air Cargo,(unknown),(unknown),APX,PARCEL EXPRESS,United States,N
399,APA Internacional,(unknown),(unknown),APY,APA INTERNACIONAL,Dominican Republic,N
400,Aeroatlas,(unknown),(unknown),AQA,S.A.,ATCO,N
401,Aquila Air Ltd.,(unknown),(unknown),AQL,AQUILA,Canada,N
402,Air Queensland,(unknown),(unknown),AQN,BUSHAIR,Australia,N
403,Aluminum Company Of America,(unknown),(unknown),AQO,ALCOA SHUTTLE,United States,N
404,Aviones de Renta de Quintana Roo,(unknown),(unknown),AQT,S.A. de C.V.,AVIOQUINTANA,N
405,AirQuarius Aviation,(unknown),(unknown),AQU,QUARIUS,South Africa,N
406,Aerodyne Charter Company,(unknown),(unknown),AQZ,QUANZA,United States,N
407,Arik Air,(unknown),W3,ARA,ARIK AIR,Nigeria,N
408,Avia Air N.V.,(unknown),(unknown),ARB,AVIAIR,Aruba,N
409,Air Routing International Corp.,(unknown),(unknown),ARC,"",United States,N
410,Aerocondor,(unknown),2B,ARD,AEROCONDOR,Portugal,Y
411,Aires,(unknown),4C,ARE,Aerovias de Integracion Regional,S.A.,Y
412,Aerolineas Argentinas,(unknown),AR,ARG,ARGENTINA,Argentina,Y
413,Arrowhead Airways,(unknown),(unknown),ARH,ARROWHEAD,United States,N
414,Aero Vics,(unknown),(unknown),ARI,AEROVICS,Mexico,N
415,Aerojet de Costa Rica,(unknown),(unknown),ARJ,S.A.,(unknown),N
416,Antillana De Navegacion Aerea,(unknown),(unknown),SUN,(unknown),Dominican Republic,N
417,Aeroservicios De San Luis,(unknown),(unknown),SUO,SERVICIO SANLUIS,Mexico,N
418,Aerosuper,(unknown),(unknown),SUP,AEROSUPER,Mexico,N
419,Aero Link Air Services S.L.,(unknown),(unknown),ARK,LINK SERVICE,Spain,N
420,Airlec - Air Aquitaine Transport,(unknown),(unknown),ARL,AIRLEC,France,N
421,Aeromarket Express,(unknown),(unknown),ARM,AMEX,Spain,N
422,Arrow Aviation Ltd.,(unknown),(unknown),ARO,ARROW,Canada,N
423,RPA-Aviataxi Ltd.,(unknown),(unknown),ARP,(unknown),Russia,N
424,Air Klaipeda,(unknown),(unknown),KLD,AIR KLAIPEDA,Lithuania,N
425,Armstrong Air,(unknown),(unknown),ARQ,Inc.,ARMSTRONG,N
426,Air Armenia,(unknown),QN,ARR,AIR ARMENIA,Armenia,N
427,Aeromet Servicios,(unknown),(unknown),ARS,METSERVICE,Chile,N
428,Aerotal Aerolineas Territoriales de Colombia Ltda,(unknown),(unknown),ART,AEROTAL,Colombia,N
429,Aravco Ltd.,(unknown),(unknown),ARV,ARAVCO,United Kingdom,N
430,Aria,(unknown),(unknown),ARW,ARIABIRD,France,N
431,Air Xpress,(unknown),(unknown),ARX,Inc.,AIREX,N
432,Airline Alania,(unknown),(unknown),OST,ALANIA,Russia,N
433,Air Tchad,(unknown),(unknown),HTT,HOTEL TANGO,Chad,N
434,Aerloineas de Techuacan,(unknown),(unknown),HUC,LINEAS TEHUACAN,Mexico,N
435,Aerotransportes Huitzilin,(unknown),(unknown),HUT,AEROHUITZILIN,Mexico,N
436,Aero Transportes Del Humaya,(unknown),(unknown),HUY,AERO HUMAYA,Mexico,N
437,Argosy Airways,(unknown),(unknown),ARY,GOSEY,United States,N
438,Air Resorts,(unknown),(unknown),ARZ,AIR RESORTS,United States,N
439,Alaska Airlines,(unknown),AS,ASA,Inc.,ALASKA,Y
440,Air-Spray 1967 Ltd.,(unknown),(unknown),ASB,AIR SPRAY,Canada,N
441,Air Star Corporation,(unknown),(unknown),ASC,AIR STAR,Canada,N
442,Air Sinai,(unknown),4D,ASD,AIR SINAI,Egypt,Y
443,Airstars,(unknown),PL,ASE,MOROZOV,Russia,N
444,Air Schefferville,(unknown),(unknown),ASF,Inc.,SCHEFF,N
445,African Star Airways (PTY) Ltd.,(unknown),(unknown),ASG,AFRICAN STAR,South Africa,N
446,Aerosun International,(unknown),(unknown),ASI,Inc.,AEROSUN,N
447,Air Satellite,(unknown),(unknown),ASJ,SATELLITE,Canada,N
448,Awesome Flight Services (PTY) Ltd.,(unknown),(unknown),ASM,AWESOME,South Africa,N
449,Air and Sea Transport,(unknown),(unknown),ASN,"",Russia,N
450,Aero Slovakia,(unknown),(unknown),ASO,AERO NITRA,Slovakia,N
451,Airsprint,(unknown),(unknown),ASP,AIRSPRINT,Canada,N
452,Atlantic Southeast Airlines,(unknown),EV,ASQ,ACEY,United States,Y
453,All Star Airlines,(unknown),(unknown),ASR,Inc.,ALL STAR,N
454,Air Class,(unknown),(unknown),ASS,S.A. de C.V.,AIR CLASS,N
455,Aerlineas Del Oeste,(unknown),(unknown),AST,AEROESTE,Mexico,N
456,Aviones Are,(unknown),(unknown),NRE,AVIONES ARE,Mexico,N
457,Air Nepal International,(unknown),(unknown),NPL,AIR NEPAL,Nepal,N
458,Air Napier,(unknown),(unknown),NPR,(unknown),New Zealand,N
459,Air Taxi & Cargo,(unknown),(unknown),WAM,TAXI CARGO,Sudan,N
460,Arrow Panama,(unknown),(unknown),WAP,ARROW PANAMA,Panama,N
461,Astravia-Bissau Air Transports Ltd.,(unknown),(unknown),ASV,ASTRAVIA,Guinea-Bissau,N
462,Astrakhan Airlines,(unknown),OB,ASZ,AIR ASTRAKHAN,Russia,Y
463,Air Transport Association,(unknown),(unknown),ATA,(unknown),United States,N
464,Atlantair Ltd.,(unknown),(unknown),ATB,STARLITE,Canada,N
465,Air Tanzania,(unknown),TC,ATC,TANZANIA,Tanzania,Y
466,Aerotours Dominicana,(unknown),(unknown),ATD,AEROTOURS,Dominican Republic,N
467,Atlantis Transportation Services,(unknown),(unknown),ATE,Ltd.,ATLANTIS CANADA,N
468,Aerotrans Airline,(unknown),(unknown),ATG,BACHYT,Kazakhstan,N
469,Air Charter World,(unknown),(unknown),XAC,(unknown),United States,N
470,Air Burkina,(unknown),2J,VBW,BURKINA,Burkina Faso,Y
471,Air Travel Corp.,(unknown),(unknown),ATH,AIR TRAVEL,United States,N
472,Aero-Tropics Air Services,(unknown),HC,ATI,(unknown),Australia,N
473,Air Traffic GmbH,(unknown),(unknown),ATJ,SNOOPY,Germany,N
474,AeroTACA,(unknown),(unknown),ATK,AEROTACA,Colombia,N
475,Aerocentral,(unknown),(unknown),ATL,CENTRALMEX,Mexico,N
476,Airlines Of Tasmania,(unknown),FO,ATM,AIRTAS,Australia,Y
477,Air Saint Pierre,(unknown),PJ,SPM,(unknown),France,Y
478,Air Transport International,(unknown),8C,ATN,AIR TRANSPORT,United States,N
479,ASTRAL Colombia - Aerotransportes Especiales Ltda.,(unknown),(unknown),ATP,ASTRAL,Colombia,N
480,Air Transport Schiphol,(unknown),(unknown),ATQ,MULTI,Netherlands,N
481,Aeroferinco,(unknown),(unknown),FEO,FERINCO,Mexico,N
482,Aero Taxis Y Servicios Alfe,(unknown),(unknown),FES,AERO ALFE,Mexico,N
483,Avialesookhrana,(unknown),(unknown),FFA,AVIALESOOKHRANA,Russia,N
484,Africair Service,(unknown),(unknown),FFB,FOXTROT FOXTROT,Senegal,N
485,Atlas Airlines,(unknown),(unknown),ATR,ATLAS-AIR,United States,N
486,Air Transport Service,(unknown),(unknown),ATS,(unknown),Democratic Republic of the Congo,N
487,Aer Turas,(unknown),(unknown),ATT,AERTURAS,Ireland,N
488,Atlant Aerobatics Ltd.,(unknown),(unknown),ATU,ATLANT HUNGARY,Hungary,N
489,Avanti Air,(unknown),(unknown),ATV,AVANTI AIR,Germany,N
490,Aero Trades (Western) Ltd.,(unknown),(unknown),ATW,AERO TRADES,Canada,N
491,Austrian Airlines,(unknown),OS,AUA,AUSTRIAN,Austria,Y
492,Air Southwest,(unknown),(unknown),WOW,SWALLOW,United Kingdom,Y
493,Augsburg Airways,(unknown),IQ,AUB,AUGSBURG-AIR,Germany,Y
494,Air Corporate,(unknown),(unknown),CPV,AIRCORPORATE,Italy,N
495,Aviastar-Tu,(unknown),(unknown),TUP,TUPOLEVAIR,Russia,N
496,AirBridge Cargo,(unknown),RU,ABW,AIRBRIDGE CARGO,Russia,N
497,ATUR,(unknown),(unknown),TUR,(unknown),Ecuador,Y
498,ATESA Aerotaxis Ecuatorianos,(unknown),(unknown),TXU,ATESA,Ecuador,N
499,Austin Express,(unknown),(unknown),TXX,COWBOY,United States,N
500,Audi Air,(unknown),(unknown),AUD,Inc.,AUDI AIR,N
501,Augusta Air Luftfahrtunternehmen,(unknown),(unknown),AUF,AUGUSTA,Germany,N
502,Abu Dhabi Amiri Flight,(unknown),MO,AUH,SULTAN,United Arab Emirates,Y
503,Aeroflot-Nord,(unknown),5N,AUL,DVINA,Russia,Y
504,Air Atlantic Uruguay,(unknown),(unknown),AUM,ATLAMUR,Uruguay,N
505,Aviones Unidos,(unknown),(unknown),AUN,AVIONES UNIDOS,Mexico,N
506,Avia Business Group,(unknown),(unknown),AUP,(unknown),Russia,N
507,Aero Servicios Expecializados,(unknown),(unknown),SVE,AEROESPECIAL,Mexico,N
508,Aurigny Air Services,(unknown),GR,AUR,AYLINE,United Kingdom,Y
509,Aus-Air,(unknown),NO,AUS,(unknown),Australia,N
510,Austral Lineas Aereas,(unknown),AU,AUT,AUSTRAL,Argentina,Y
511,Aurora Aviation,(unknown),(unknown),AUU,Inc.,AURORA AIR,N
512,Air Uganda International Ltd.,(unknown),(unknown),AUX,(unknown),Uganda,N
513,Aerolineas Uruguayas,(unknown),(unknown),AUY,S.A.,AUSA,N
514,Australian Airlines,(unknown),AO,AUZ,AUSTRALIAN,Australia,N
515,Avianca - Aerovias Nacionales de Colombia,(unknown),AV,AVA,S.A.,AVIANCA,Y
516,Aviation Beaufort,(unknown),(unknown),AVB,BEAUPAIR,United Kingdom,N
517,Alamo Aviacion,(unknown),(unknown),AVD,S.L.,ALAMO,N
518,Aviair Aviation Ltd.,(unknown),(unknown),AVF,CARIBOO,Canada,N
519,Air Falcon,(unknown),(unknown),AVG,DJIBOUTI FALCON,Djibouti,N
520,AV8 Helicopters,(unknown),(unknown),AVH,KENT HELI,United Kingdom,N
521,Avia Traffic Company,(unknown),(unknown),AVJ,ATOMIC,Kyrgyzstan,N
522,AV8 Helicopters,(unknown),(unknown),AVK,AVIATE-COPTER,South Africa,N
523,Aviacion Ejecutiva Mexicana,(unknown),(unknown),AVM,S.A.,AVEMEX,N
524,Air Vanuatu,(unknown),NF,AVN,AIR VAN,Vanuatu,Y
525,Aviation at Work,(unknown),(unknown),AVO,AVIATION WORK,South Africa,N
526,Avcorp Registrations,(unknown),(unknown),AVP,AVCORP,United Kingdom,N
527,Alfa Aerospace,(unknown),(unknown),LFP,ALFA-SPACE,Australia,N
528,Atlantic Airfreight Aviation,(unknown),(unknown),LFR,LANFREIGHT,Sao Tome and Principe,N
529,Aerolift Company,(unknown),(unknown),LFT,LIFTCO,Sierra Leone,N
530,Aviation Services,(unknown),(unknown),AVQ,Inc.,AQUILINE,N
531,Active Aero Charter,(unknown),(unknown),AVR,Inc.,ACTIVE AERO,N
532,Avialsa T-35,(unknown),(unknown),AVS,AVIALSA,Spain,N
533,Asia Avia Airlines,(unknown),(unknown),AVT,ASIAVIA,Indonesia,N
534,Avia Sud A,(unknown),(unknown),AVU,AVIASUD,France,N
535,Airvantage Incorporated,(unknown),(unknown),AVV,AIRVANTAGE,United States,N
536,Aviator Airways,(unknown),(unknown),AVW,AVIATOR,Greece,N
537,Aviapaslauga,(unknown),(unknown),AVX,PASLAUGA,Lithuania,N
538,ASL,(unknown),(unknown),XXX,(unknown),Belgium,N
539,Air Yugoslavia,(unknown),(unknown),YRG,YUGAIR,Serbia,N
540,Airlink Zambia,(unknown),K8,ZAK,(unknown),Zambia,N
541,Agence Nationale des Aerodromes et de la Meteorologie,(unknown),(unknown),ZZM,(unknown),Ivory Coast,N
542,Airbus Transport International,(unknown),(unknown),BGA,BELOUGA,France,N
543,Air Bangladesh,(unknown),B9,BGD,AIR BANGLA,Bangladesh,Y
544,Aviodetachment-28,(unknown),(unknown),BGF,BULGARIAN,Bulgaria,N
545,Aero BG,(unknown),(unknown),BGG,AERO BG,Mexico,N
546,Aerotaxis De La Bahia,(unknown),(unknown),BHC,BAHIA,Mexico,N
547,Air Mediterranee,(unknown),DR,BIE,MEDITERRANEE,France,Y
548,Aviaservice,(unknown),(unknown),BIV,AVIASERVICE,Georgia,N
549,Aerolineas De El Salvador,(unknown),(unknown),SZA,AESA,El Salvador,N
550,Swaziland Airlink,(unknown),(unknown),SZL,SWAZILINK,Swaziland,N
551,Air Moorea,(unknown),(unknown),TAH,AIR MOOREA,France,Y
552,Aerovaradero,(unknown),(unknown),AVY,S.A.,AEROVARADERO,N
553,Air Valencia,(unknown),(unknown),AVZ,AIR VALENCIA,Spain,N
554,Airways International,(unknown),(unknown),AWB,Inc.,AIRNAT,N
555,Airwork,(unknown),(unknown),AWK,AIRWORK,New Zealand,N
556,Australian Wetleasing,(unknown),(unknown),AWL,AUSSIEWORLD,Australia,N
557,Air Niamey,(unknown),(unknown),AWN,AIR NIAMEY,Niger,N
558,Awood Air Ltd.,(unknown),(unknown),AWO,AWOOD AIR,Canada,N
559,Arctic Wings And Rotors Ltd.,(unknown),(unknown),AWR,ARCTIC WINGS,Canada,N
560,Auo Airclub AIST-M,(unknown),(unknown),ISM,STORK,Russia,N
561,Arab Wings,(unknown),(unknown),AWS,ARAB WINGS,Jordan,N
562,Air West,(unknown),(unknown),AWT,AIR WEST,Canada,N
563,Aeroline GmbH,(unknown),7E,AWU,SYLT-AIR,Germany,Y
564,Airwave Transport,(unknown),(unknown),AWV,Inc.,AIRWAVE,N
565,Air Wales,(unknown),6G,AWW,RED DRAGON,United Kingdom,Y
566,Aeroway,(unknown),(unknown),AWY,S.L.,AEROWEE,N
567,Air Caraïbes,(unknown),TX,FWI,FRENCH WEST,France,Y
568,AirWest,(unknown),(unknown),AWZ,"",Sudan,N
569,Air India Express,(unknown),IX,AXB,EXPRESS INDIA,India,Y
570,Air Express,(unknown),(unknown),AXD,AIR SUDEX,Sudan,N
571,Asian Express Airlines,(unknown),HJ,AXF,FREIGHTEXPRESS,Australia,N
572,Aeromexhaga,(unknown),(unknown),AXH,AEROMEXHAGA,Mexico,N
573,Aeron International Airlines,(unknown),(unknown),AXI,Inc.,AIR FREIGHTER,N
574,African Express Airways,(unknown),(unknown),AXK,EXPRESS JET,Kenya,N
575,Air Exel,(unknown),XT,AXL,EXEL COMMUTER,Netherlands,Y
576,AirAsia,Air Asia,AK,AXM,ASIAN EXPRESS,Malaysia,Y
577,Alexandair,(unknown),(unknown),AXN,ALEXANDROS,Greece,N
578,Aeromax,(unknown),(unknown),AXP,AEROMAX SPAIN,Spain,N
579,Action Airlines (Action Air Charter),(unknown),(unknown),AXQ,ACTION AIR,United States,N
580,Alberni Airways,(unknown),(unknown),BNI,ALBERNI,Canada,N
581,Aerolineas Bonanza,(unknown),(unknown),BNZ,AERO BONANZA,Mexico,N
582,Aerobona,(unknown),(unknown),BOC,AEROBONA,Mexico,N
583,Aboitiz Air,(unknown),(unknown),BOI,ABAIR,Philippines,N
584,Axel Rent,(unknown),(unknown),AXR,S.A.,RENTAXEL,N
585,Altus Airlines,(unknown),(unknown),AXS,ALTUS,United States,N
586,Aviaxess,(unknown),(unknown),AXV,AXAVIA,France,N
587,Avioimpex A.D.p.o.,(unknown),(unknown),AXX,IMPEX,Macedonia,N
588,Axis Airways,(unknown),6V,AXY,AXIS,France,N
589,Aladia Airlines,(unknown),(unknown),AYD,AIRLINES ALADIA,Mexico,N
590,Aykavia Aircompany,(unknown),(unknown),AYK,(unknown),Armenia,N
591,Airman,(unknown),(unknown),AYM,S.L.,AIRMAN,N
592,Atlantic Airlines,(unknown),(unknown),AYN,S.A.,ATLANTIC NICARAGUA,N
593,Awsaj Aviation Services,(unknown),(unknown),AYS,(unknown),Libya,N
594,Ayeet Aviation & Tourism,(unknown),(unknown),AYT,AYEET,Israel,N
595,Atlant-Soyuz Airlines,(unknown),3G,AYZ,ATLANT-SOYUZ,Russia,Y
596,Alitalia,(unknown),AZ,AZA,ALITALIA,Italy,Y
597,Azamat,(unknown),(unknown),AZB,TUMARA,Kazakhstan,N
598,Arcus-Air Logistic,(unknown),ZE,AZE,ARCUS AIR,Germany,N
599,Air Zermatt AG,(unknown),(unknown),AZF,AIR ZERMATT,Switzerland,N
600,Azalhelikopter,(unknown),(unknown),AZK,AZALHELICOPTER,Azerbaijan,N
601,Africa One,(unknown),(unknown),AZL,SKY AFRICA,Zambia,N
602,Aerocozumel,(unknown),(unknown),AZM,AEROCOZUMEL,Mexico,N
603,Amaszonas,(unknown),Z8,AZN,(unknown),Bolivia,Y
604,Arizona Pacific Airways,(unknown),(unknown),AZP,ARIZONA PACIFIC,United States,N
605,Aviacon Zitotrans Air Company,(unknown),(unknown),AZS,ZITOTRANS,Russia,N
606,Azimut,(unknown),(unknown),AZT,S.A.,AZIMUT,N
607,Azov Avia Airlines,(unknown),(unknown),AZV,AZOV AVIA,Ukraine,N
608,Air Zimbabwe,(unknown),UM,AZW,AIR ZIMBABWE,Zimbabwe,Y
609,Aero Jomacha,(unknown),(unknown),MHC,AERO JOMACHA,Mexico,N
610,Air Memphis,(unknown),(unknown),MHS,AIR MEMPHIS,Egypt,N
611,Air Memphis,(unknown),(unknown),MHU,MEPHIS UGANDA,Uganda,N
612,Air Marrakech Service,(unknown),(unknown),MKH,AIR MARRAKECH,Morocco,N
613,Air Max Africa,(unknown),(unknown),AZX,AZIMA,Gabon,N
614,Arizona Airways,(unknown),(unknown),AZY,Inc.,ARIZAIR,N
615,Azza Transport,(unknown),(unknown),AZZ,AZZA TRANSPORT,Sudan,N
616,Air Continental Inc,(unknown),(unknown),NAR,NIGHT AIR,United States,N
617,Antanik-Air,(unknown),(unknown),NAU,ANTANIK,Ukraine,N
618,Air Newark,(unknown),(unknown),NER,NEWAIR,United States,N
619,Aircraft Support and Services,(unknown),(unknown),NFF,(unknown),Lebanon,N
620,Aerobanana,(unknown),(unknown),OBA,AEROBANANA,Mexico,N
621,Amako Airlines,(unknown),(unknown),OBK,AMAKO AIR,Nigeria,N
622,Aserca Airlines,(unknown),R7,OCA,AROSCA,Venezuela,Y
623,Afrique CArgo Service Senegal,(unknown),(unknown),NFS,(unknown),Senegal,N
624,Angoservice,(unknown),(unknown),NGC,ANGOSERVICE,Angola,N
625,Angel Airlines,(unknown),(unknown),NGE,ANGEL AIR,Thailand,N
626,Angel Flight America,(unknown),(unknown),NGF,ANGEL FLIGHT,United States,N
627,Air Atonabee,(unknown),(unknown),OUL,CITY EXPRESS,Canada,N
628,Aero Nova,(unknown),(unknown),OVA,AERONOVA,Spain,N
629,Amira Air,(unknown),(unknown),XPE,EXPERT,Austria,N
630,Aero Express Intercontinental,(unknown),(unknown),XSS,INTER EXPRESS,Mexico,N
631,Advance Aviation Services,(unknown),(unknown),XTJ,(unknown),United States,N
632,Air Libya Tibesti,(unknown),(unknown),TLR,AIR LIBYA,Libya,N
633,Aerovic,(unknown),(unknown),OVC,(unknown),Ecuador,N
634,Airventure,(unknown),(unknown),RVE,AIRVENTURE,Belgium,N
635,Aero Servicios,(unknown),(unknown),RVI,AERO SERVICIOS,Mexico,N
636,Airvallee,(unknown),(unknown),RVL,AIR VALLEE,Italy,N
637,Aeromover,(unknown),(unknown),OVE,AEROMOVER,Mexico,N
638,Aerovias Ejecutivas,(unknown),(unknown),OVI,VIAS EJECUTIVAS,Mexico,N
639,Aero Servicio Pity,(unknown),(unknown),PTD,PITY,Mexico,N
640,Aero Copter,(unknown),(unknown),PTE,(unknown),Mexico,N
641,Rossiya-Russian Airlines,Pulkovo Aviation Enterprise,FV,SDM,PULKOVO,Russia,Y
642,Air Pal,(unknown),(unknown),PLL,AIRPAL,Spain,N
643,Air Pullmantur,(unknown),(unknown),PLM,PULLMANTUR,Spain,N
644,Aviaexpress,(unknown),RX,AEH,Avex,Hungary,N
645,Aviones Para Servirle,(unknown),(unknown),PSG,SERVIAVIONES,Mexico,N
646,Avio Sluzba,(unknown),(unknown),SLU,AVIO SLUZBA,Serbia,N
647,Air Scorpio,(unknown),(unknown),SCU,SCORPIO UNIVERS,Bulgaria,N
648,Air Spirit,(unknown),(unknown),SIP,AIR SPIRIT,United States,N
649,Alatau Airlines,(unknown),(unknown),BMV,OLIGA,Kazakhstan,N
650,Aviateca,(unknown),(unknown),GUG,AVIATECA,Guatemala,N
651,Aroostook Aviation,(unknown),(unknown),PXX,PINE STATE,United States,N
652,Aeropycsa,(unknown),(unknown),PYC,AEROPYCSA,Mexico,N
653,Association of Private Pilots of Kazakhstan,(unknown),(unknown),PVK,BORIS,Kazakhstan,N
654,The Amiri Flight,(unknown),(unknown),BAH,BAHRAIN,Bahrain,N
655,Aero Services,(unknown),(unknown),BAS,AEROSERV,Barbados,N
656,Ababeel Aviation,(unknown),(unknown),BBE,BABEL AIR,Sudan,N
657,Air Bashkortostan,(unknown),(unknown),BBT,AGYDAL,Russia,N
658,Ambulance Air Africa,(unknown),(unknown),MCY,MERCY,South Africa,N
659,American Eagle Airlines,(unknown),MQ,EGF,EAGLE FLIGHT,United States,Y
660,Aeropuelche,(unknown),(unknown),PUE,PUELCHE,Chile,N
661,Aeroput,(unknown),(unknown),PUT,(unknown),Serbia,N
662,Azzurra Air,(unknown),(unknown),AZI,AZZURRA,Italy,N
663,Airshop,(unknown),FF,(unknown),(unknown),Netherlands,N
664,African Transport Trading and Investment Company,(unknown),ML,(unknown),(unknown),Sudan,N
665,AD Aviation,(unknown),(unknown),VUE,FLIGHTVUE,United Kingdom,Y
666,Aero Costa Taxi Aereo,(unknown),(unknown),XCT,AEROCOSTAXI,Mexico,N
667,Aerovitro,(unknown),(unknown),VRO,AEROVITRO,Mexico,N
668,Aerotaxi Villa Rica,(unknown),(unknown),VRI,VILLARICA,Mexico,N
669,Aerovega,(unknown),(unknown),VEG,AEROVEGA,Mexico,N
670,Aerovilla,(unknown),(unknown),VVG,AEROVILLA,Colombia,N
671,Aerolineas Villaverde,(unknown),(unknown),VLR,VILLAVERDE,Mexico,N
672,Aero Air,(unknown),(unknown),WIL,WILLIAMETTE,United States,N
673,Aero Ejecutivos,(unknown),(unknown),VEJ,VENEJECUTIV,Venezuela,N
674,Aero Industries Inc,(unknown),(unknown),WAB,WABASH,United States,N
675,Aero Servicios Vanguardia,(unknown),(unknown),VNG,VANGUARDIA,Mexico,N
676,Aero Taxi Los Valles,(unknown),(unknown),VAD,VALLES,Spain,N
677,Aero Vilamoura,(unknown),(unknown),VMR,AERO VILAMOURA,Portugal,N
678,Aero Virel,(unknown),(unknown),VLS,VIREL,Mexico,N
679,Aeronautical Radio Inc,(unknown),(unknown),XAA,(unknown),United States,N
680,Aerovuelox,(unknown),(unknown),VUO,AEROVUELOX,Mexico,N
681,Aeronaves TSM,(unknown),(unknown),VTM,AERONAVES TSM,Mexico,N
682,Air Ivoire,(unknown),VU,VUN,AIRIVOIRE,Ivory Coast,Y
683,Air Botswana,(unknown),BP,BOT,BOTSWANA,Botswana,Y
684,Air-Rep,(unknown),(unknown),XPR,(unknown),United States,N
685,Air Excel,(unknown),(unknown),XLL,TINGA-TINGA,Tanzania,N
686,Air Evans,(unknown),(unknown),VAE,AIR-EVANS,Spain,N
687,Air Sorel,(unknown),(unknown),WHY,AIR SOREL,Canada,N
688,Air Net Private Charter,(unknown),(unknown),WDR,WIND RIDER,United States,N
689,Air Executive Charter,(unknown),(unknown),XEC,(unknown),Germany,N
690,Air Foyle,(unknown),GS,UPA,FOYLE,United Kingdom,Y
691,Air Midwest,(unknown),(unknown),VTY,VICTORY,Nigeria,N
692,Air Tahiti,(unknown),VT,VTA,AIR TAHITI,French Polynesia,Y
693,Air Urga,(unknown),3N,URG,URGA,Ukraine,N
694,Air Vardar,(unknown),(unknown),VDR,VARDAR,Macedonia,N
695,Air VIA,(unknown),VL,VIM,(unknown),Bulgaria,Y
696,Air Walser,(unknown),(unknown),WLR,AIRWALSER,Italy,N
697,Aircompany Rosavia,(unknown),(unknown),URA,ROSAVIA,Ukraine,N
